locus_tag,gene,Tminus30,Tminus15,T0,T15,T30,T60,T150,T330,Tminus30_Tminus15,Tminus15_T0,T0_T15,T15_T30,T30_T60,T60_T150,T150_T330
BSU06330,yeaC,-1.101750028,-1.001760166,-1.265676607,0.858057886,1.243356106,0.891304983,0.059393225,0.317074603,0,0,1,0,0,0,0
BSU06340,yeaD,-1.153524333,-1.010737042,-1.295772481,0.601144664,1.083235748,1.056669661,0.187777424,0.531206361,0,0,1,0,0,0,0
BSU01880,ybcI,-1.020085301,-0.926968708,-1.163837196,0.563974606,1.322626378,0.713143015,0.976344506,-0.4651973,0,0,1,0,0,0,-1
BSU14940,ylbA,-1.100135269,-1.011658809,-1.235724127,0.52817141,1.286447407,0.535421763,-0.011734245,1.00921187,0,0,1,0,0,0,0
BSU40790,yyaO,-0.982254647,-1.403453467,-1.109624716,0.512502748,1.108655778,0.849506616,0.731213991,0.293453697,0,0,1,0,0,0,0
BSU19749,yoyG,-1.150154819,-0.899671816,-1.304011168,0.498224911,1.24776081,1.110913076,0.200760804,0.296178203,0,0,1,0,0,0,0
BSU33010,cssR,-1.141970823,-1.061561182,-1.235118126,0.918616954,1.134069836,0.869140713,0.14763267,0.369189957,0,0,1,0,0,0,0
BSU33020,cssS,-1.228193592,-0.982885212,-1.309331588,0.699255571,1.055108837,0.848576639,0.274401238,0.643068107,0,0,1,0,0,0,0
BSU19190,desK,-1.088094991,-0.906359943,-1.269291905,0.767656478,1.342518044,0.988002655,0.114025291,0.051544372,0,0,1,0,0,0,0
BSU19200,desR,-1.267040606,-0.940544946,-1.223410802,0.658789993,1.153624057,1.024563065,0.402455569,0.191563669,0,0,1,0,0,0,0
BSU18130,eglS,-1.235641781,-0.914248102,-1.240365536,0.776325007,1.365030477,0.562469931,0.142119357,0.544310647,0,0,1,0,0,0,0
BSU35160,uvrA,-1.231603216,-0.964522642,-1.269594875,0.69619772,1.174143251,0.922283353,0.352962144,0.320134266,0,0,1,0,0,0,0
BSU35170,uvrB,-1.180484489,-0.976138168,-1.275855493,0.963540506,1.109618401,0.850766203,0.173579941,0.3349731,0,0,1,0,0,0,0
BSU28490,uvrC,-1.194596048,-1.017425714,-1.29861543,0.830742658,0.970673843,0.939080865,0.242571587,0.527568239,0,0,1,0,0,0,0
BSU06460,purS,-1.090295524,-0.98319097,-1.172376426,0.456699512,1.185465433,1.032576635,-0.274313275,0.845434615,0,0,1,1,0,-1,1
BSU23040,fer,-1.250778149,-0.951134347,-1.316287302,0.71572195,0.902320061,1.054226204,0.45938558,0.386546003,0,0,1,0,0,0,0
BSU23280,ribD,-1.141018268,-1.027742604,-1.281012249,0.679771076,1.176962328,0.966272897,0.20521826,0.421548561,0,0,1,0,0,0,0
BSU23260,ribA,-1.23713066,-1.009508337,-1.247872877,0.557196403,1.088358673,1.00633409,0.297806939,0.544815769,0,0,1,0,0,0,0
BSU37000,prmC,-1.161344806,-1.038344159,-1.285351131,0.800138297,0.899878143,1.068659003,0.167960176,0.548404476,0,0,1,0,0,0,0
BSU_MISC_RNA_38,BSU_MISC_RNA_38,-1.216067896,-0.810504506,-1.347608419,0.620853497,1.191121309,1.054164107,0.211192369,0.296849538,0,0,1,0,0,0,0
BSU_MISC_RNA_37,BSU_MISC_RNA_37,-1.250330593,-1.063559415,-1.211619445,0.571440184,1.113104009,0.90534895,0.382359282,0.553257027,0,0,1,0,0,0,0
BSU23060,ypzE,-1.195568049,-1.032539295,-1.205476345,0.996389924,1.060614263,0.858642419,0.082595755,0.435341328,0,0,1,0,0,-1,0
BSU26680,yrdK,-1.067773123,-1.211758522,-1.103218573,0.865613377,1.35342885,0.503558816,0.08320974,0.576939435,0,0,1,0,0,0,0
BSU29679,ytzK,-1.062421767,-1.140188982,-1.110471492,0.775986875,1.478136147,0.695216746,0.209794566,0.153947907,0,0,1,0,0,0,0
BSU01870,ybcH,-1.029008808,-0.796680947,-1.276175512,0.658711068,1.350034385,0.616921819,0.919035301,-0.442837304,0,0,1,0,0,0,-1
BSU06370,pbuG,-1.085530243,-0.945461759,-1.219123489,0.780404428,1.180802999,1.018539454,-0.291526993,0.561895603,0,0,1,0,0,-1,1
BSU18380,iseA,-1.224439281,-0.959359302,-1.314854812,0.74253454,1.041774878,0.964551423,0.416300845,0.333491709,0,0,1,0,0,0,0
BSU29540,ppnKB,-1.234102572,-1.00234523,-1.243592078,0.930878561,1.154008203,0.590779171,0.236393356,0.567980589,0,0,1,0,0,0,0
BSU33780,sdpI,-1.200540328,-0.82467798,-1.352649962,0.986998716,1.293021926,0.393012514,0.349258582,0.355576531,0,0,1,0,0,0,0
BSU14440,panE,-1.153969864,-1.003634739,-1.314257399,0.535145212,1.087498051,1.080516962,0.354369003,0.414332773,0,0,1,0,0,0,0
BSU16940,recA,-1.259540224,-1.054909451,-1.227469706,0.961739026,0.957475925,0.739976551,0.354269321,0.528458559,0,0,1,0,0,0,0
BSU35750,tagA,-1.281917115,-0.982044317,-1.253232409,0.972624111,0.970571342,0.788091029,0.349554675,0.436352685,0,0,1,0,0,0,0
BSU02950,niaP,-1.188191173,-1.03906096,-1.294862956,0.708888293,1.006702259,0.984384709,0.344205394,0.477934435,0,0,1,0,0,0,0
BSU01820,adaB,-1.236918558,-0.58004996,-1.426143599,0.873315715,1.194474755,0.938659788,0.094330224,0.142331634,0,0,1,0,0,0,0
BSU13980,pbpH,-1.20649423,-0.965213484,-1.226032199,0.688043474,1.126592085,0.757263848,-0.062743121,0.888583629,0,0,1,0,0,0,0
BSU39250,yxiE,-1.245077565,-0.968356016,-1.207896195,0.895773219,1.262652264,0.683273958,0.186118735,0.3935116,0,0,1,0,0,0,0
BSU06420,purE,-1.128258902,-0.978168922,-1.162284923,0.85848415,1.086212511,0.853056178,-0.340650263,0.81161017,0,0,1,0,0,-1,1
BSU06430,purK,-1.093331101,-0.956111424,-1.213489255,0.762581937,1.111065098,0.927373957,-0.332614375,0.794525163,0,0,1,0,0,-1,1
BSU06450,purC,-1.093575644,-0.989743574,-1.189007244,0.486851441,1.137113933,1.022617706,-0.252453418,0.8781968,0,0,1,1,0,-1,1
BSU06470,purQ,-1.116407398,-0.980688934,-1.175118078,0.391454527,1.177509212,1.048283547,-0.200639192,0.855606315,0,0,1,1,0,-1,1
BSU07700,nagP,-1.221232577,-0.911934157,-1.246007363,0.937910332,1.292754278,0.624623493,0.110021063,0.413864929,0,0,1,0,0,0,0
BSU19750,cgeE,-1.148411316,-0.910977344,-1.253063271,0.358226566,1.249252598,1.178737739,0.08386695,0.442368079,0,0,1,0,0,0,0
BSU_MISC_RNA_9,BSU_MISC_RNA_9,-1.204930991,-1.109411419,-1.097330825,1.009035779,1.059734433,0.806197925,-0.030010589,0.566715687,0,0,1,0,0,-1,1
BSU_MISC_RNA_10,BSU_MISC_RNA_10,-1.13472204,-0.757530332,-1.246303259,0.820305219,1.220263969,0.784369623,-0.459196302,0.772813122,0,0,1,0,0,0,1
BSU39020,nupG,-1.098524883,-0.955599896,-1.200898189,0.627913377,1.15679266,1.287573158,-0.032983877,0.215727649,0,0,1,0,0,-1,0
BSU32900,yusR,-1.132744755,-1.149483568,-1.203546185,0.704950265,1.189052907,0.877360475,0.432368239,0.282042623,0,0,1,0,0,0,0
BSU07420,yfmM,-1.231490692,-1.018177704,-1.247404747,0.933521712,0.935035756,0.864888249,0.152274524,0.611352902,0,0,1,0,0,0,0
BSU38660,yxlF,-0.981767737,-0.937037628,-1.270447954,0.779352382,1.653660475,0.317464485,0.269515868,0.169260109,0,0,1,0,-1,0,0
BSU38650,yxlG,-1.045386144,-1.006730716,-1.10595727,0.637318572,1.745971546,0.172689079,0.350278135,0.251816798,0,0,1,0,-1,0,0
BSU19310,dhaS,-1.266004538,-0.946277802,-1.270928793,0.468203464,1.132100915,0.982023108,0.362411119,0.538472528,0,0,1,0,0,0,0
BSU05040,yddN,-1.024053132,-0.905038463,-1.44145047,0.885604498,1.233916336,0.553751097,0.03410116,0.663168975,0,0,1,0,0,0,0
BSU05620,ydgF,-1.206637173,-1.014796295,-1.284879769,0.617952619,0.926816644,1.129246007,0.395075726,0.437222241,0,0,1,0,0,0,0
BSU01860,ybcF,-1.066091729,-0.894167257,-1.24706634,0.687447532,1.209195777,0.621141658,1.034135989,-0.344595627,0,0,1,0,0,0,-1
BSU25580,comEB,-1.116706326,-1.033078908,-1.197150489,1.094167827,1.166216952,0.802839805,0.069458443,0.214252696,0,0,1,0,0,0,0
BSU18400,yoeD,-1.227966851,-1.033029237,-1.187715929,0.779027733,1.276133817,0.759893594,0.335245298,0.298411575,0,0,1,0,0,0,0
BSU35150,yvzB,-0.651230232,-1.077535021,-1.343111026,0.440472069,1.399991759,1.198395625,-0.08394191,0.116958737,0,0,1,0,0,0,0
BSU26480,yrkK,-1.103502974,-0.843918931,-1.391727165,0.570353181,1.130961597,1.192089067,0.158142818,0.287602408,0,0,1,0,0,0,0
BSU36980,ywlA,-1.186213116,-1.009531087,-1.290258668,0.500512335,1.149693008,0.820234129,0.235565929,0.779997471,0,0,1,0,0,0,0
BSU09640,yhdY,-1.166716556,-1.025200379,-1.152720514,0.837269863,1.128996681,1.116854031,0.101099688,0.160417187,0,0,1,0,0,0,0
BSU40240,yycS,-1.036843956,-0.870593602,-1.359131645,0.778130242,1.305262197,0.990798684,0.168299344,0.024078735,0,0,1,0,0,0,0
BSU05650,ydgH,-1.221772583,-0.965829499,-1.201932423,0.835572653,1.055693006,1.00728902,-0.056149307,0.547129134,0,0,1,0,0,0,0
BSU08620,yfhP,-1.192740449,-0.957731535,-1.353593579,0.857124731,0.939150164,0.966780779,0.338675627,0.402334263,0,0,1,0,0,0,0
BSU31300,yugS,-1.391184287,-0.593133409,-1.39384846,0.6795033,0.930524774,1.101583967,0.275182354,0.391371761,0,0,1,0,0,0,0
BSU38100,ywcH,-1.215200214,-1.150220259,-1.090956727,0.742927961,1.194317168,0.851436928,0.129022625,0.538672519,0,0,1,0,0,0,0
BSU26470,yrkL,-1.201266028,-1.081408704,-1.231597589,0.723145488,1.04671086,0.96226475,0.290314042,0.49183718,0,0,1,0,0,0,0
BSU25090,yqfW,-1.219101174,-1.060784731,-1.196104745,0.875548651,1.166295528,0.551278159,0.179332092,0.703536221,0,0,1,0,0,0,0
BSU40930,yyaE,-1.182295109,-1.072771625,-1.237552914,0.865301905,1.035912589,0.84706476,0.144794073,0.599546321,0,0,1,0,0,0,0
BSU25920,yqxG,-1.309858609,-0.759301091,-1.379371228,0.759731362,1.196989607,0.620021536,0.312085483,0.559702939,0,0,1,0,0,0,0
BSU03970,ycnL,-1.248922891,-0.953698844,-1.281515993,0.908680534,0.881842572,1.001192663,0.19973672,0.49268524,0,0,1,0,0,0,0
BSU39010,yxjB,-1.09942391,-0.823969789,-1.389554094,0.82923374,1.256884475,0.708611949,-0.11350858,0.631726208,0,0,1,0,0,0,0
BSU27785,yrzF,-1.108530603,-1.111220748,-1.268573277,0.640071137,1.148100227,0.955272341,0.304337739,0.440543184,0,0,1,0,0,0,0
BSU38680,yxlD,-1.087132385,-1.060331736,-1.046526981,0.785076196,1.656998654,0.422278963,0.12019804,0.209439249,0,0,1,0,0,0,0
BSU13760,ykvN,-1.244255213,-0.944865752,-1.258618686,1.014163085,1.190258056,0.505288896,0.337116922,0.400912692,0,0,1,0,0,0,0
BSU31920,yukF,-1.310339065,-0.930487883,-1.172534668,0.852483074,1.078314083,0.888660011,-0.008661727,0.602566175,0,0,1,0,0,0,0
BSU10510,yhjH,-1.106578015,-1.005421021,-1.26383239,0.686052906,1.294358517,0.943429887,0.105368959,0.346621157,0,0,1,0,0,0,0
BSU01889,ybzH,-1.260865791,-0.654802269,-1.468472201,0.768070059,1.147210073,0.666940626,0.677248575,0.124670928,0,0,1,0,0,0,0
BSU06700,yerO,-1.189603791,-0.86932694,-1.260885631,0.795844706,1.377238881,0.790711308,0.076706308,0.279315159,0,0,1,0,0,0,0
BSU36350,ywpD,-1.175761063,-1.055258252,-1.191542894,0.844911175,1.170842621,0.926805774,0.352526717,0.127475922,0,0,1,0,0,0,0
BSU_MISC_RNA_36,RFN element,-1.226929721,-1.0074854,-1.280074928,0.686093401,1.066965192,0.944866099,0.354782706,0.461782652,0,0,1,0,0,0,0
BSU23270,ribE,-1.19778504,-1.021286057,-1.265944482,0.631882959,1.145120295,0.883330771,0.201662452,0.623019101,0,0,1,0,0,0,0
BSU28620,rnhC,-1.223551695,-0.88567217,-1.371856072,0.748599213,0.955893421,0.962396378,0.178268299,0.635922625,0,0,1,0,0,0,0
BSU38700,sigY,-1.104649764,-0.906812582,-1.376302909,0.872205457,1.326745012,0.595250713,0.373440021,0.220124053,0,0,1,0,0,0,0
BSU38690,yxlC,-1.147475461,-0.781458148,-1.420840694,0.743047625,1.402794177,0.585113991,0.314753408,0.304065101,0,0,1,0,0,0,0
BSU_MISC_RNA_51,BSU_MISC_RNA_51,-1.24363995,-1.001359825,-1.258730693,0.958878974,1.035563231,0.734768084,0.255787214,0.518732964,0,0,1,0,0,0,0
BSU00830,ctsR,-1.218655043,-0.97350248,-1.273779331,0.841781561,1.268631512,0.356089754,0.513908751,0.485525277,0,0,1,0,-1,0,0
BSU17590,xylR,-1.24626151,-0.818883207,-1.322551722,0.558111006,1.107761357,1.14488575,0.363649177,0.213289148,0,0,1,0,0,0,0
BSU00370,abrB,-1.198665326,-0.85769082,-1.359788599,0.865300253,1.161510009,0.72452598,0.591990229,0.072818274,0,0,1,0,0,0,0
BSU09850,yhaU,-1.128601244,-0.924737803,-1.36462203,0.714235026,1.151405572,0.431324691,0.136998948,0.983996839,0,0,1,0,0,0,0
BSU12830,spoIISA,-1.230744138,-0.970518038,-1.225168556,1.089337337,1.06910387,0.749514071,0.168389075,0.35008638,0,0,1,0,0,0,0
BSU22060,pbuX,-1.082353071,-0.975873704,-1.180199268,0.578208587,1.115848438,1.148569194,-0.305254726,0.70105455,0,0,1,0,0,-1,1
BSU22070,xpt,-1.117432113,-0.838914238,-1.178228348,0.561005589,1.147180182,1.203741006,-0.415372457,0.638020379,0,0,1,0,0,-1,1
BSU14630,speA,-1.14753327,-0.959666746,-1.178532416,1.594606897,0.277332801,0.671741917,0.254777991,0.487272828,0,0,1,0,0,0,0
BSU04240,ydzA,-1.219069875,-0.644181539,-1.102431874,1.852643106,0.135421832,0.50923067,0.412950395,0.055437284,0,0,1,0,0,0,0
BSU00650,yabS,-1.085495646,-1.097410389,-0.949999947,1.79690552,0.335711437,0.437495958,0.17288986,0.389903207,0,0,1,0,0,0,0
BSU19670,yodN,-1.16894164,-0.523269916,-1.226905077,1.660574537,0.361059756,0.959506748,0.117344319,-0.179368727,0,0,1,0,0,0,0
BSU08900,yhzB,-1.101605823,-0.864346387,-1.206280218,1.651561708,0.446806144,0.75713141,0.028832333,0.287900832,0,0,1,0,0,0,0
BSU23940,yqjB,-1.211818818,-0.954990789,-1.058042279,1.594723048,0.58847055,0.668099471,0.40410991,-0.030551092,0,0,1,0,0,0,0
BSU23519,yqzK,-1.041684504,-0.84980698,-1.359193393,1.565893135,0.510108252,0.62078035,0.059798989,0.49410415,0,0,1,0,0,0,0
BSU13800,ykvR,-1.298072767,-0.598796465,-1.16203186,1.547903704,0.672743776,0.745120294,-0.268076484,0.361209801,0,0,1,0,0,0,0
BSU36960,ywlB,-1.044969364,-0.390135092,-1.640218978,1.455573389,0.175824333,0.731592032,0.608129851,0.10420383,0,0,1,0,0,0,0
BSU14980,ylbE,-0.973951059,-0.581702459,-1.694985257,1.385974372,0.54243167,0.52821444,0.273181713,0.520836581,0,0,1,0,0,0,0
BSU33500,copA,-1.108963439,-0.969771172,-1.116264395,1.642552129,0.498606823,0.52982389,-0.068976568,0.592992733,0,0,1,0,0,0,0
BSU05790,ydhK,-0.976453686,-1.006406939,-1.135796979,1.755299155,0.067782588,0.175951396,0.548845686,0.570778779,0,0,1,-1,0,0,0
BSU23540,yqkK,-0.921455052,-1.065723699,-1.23877511,1.617381721,0.637295266,0.277635589,0.081424442,0.612216843,0,0,1,0,0,0,0
BSU36140,ywqO,-1.200474947,-0.539600063,-1.347935418,1.582427413,0.729383245,0.636312836,0.071833556,0.068053378,0,0,1,0,0,0,0
BSU03580,yczE,-1.13715559,-1.051346597,-1.285589843,1.344829153,0.497525989,0.602613702,0.51757412,0.511549066,0,0,1,0,0,0,0
BSU03050,ldh,-1.057132261,-0.729535124,-1.312607341,1.517756455,0.196031704,0.803821475,-0.193936814,0.775601906,0,0,1,0,0,0,0
BSU27970,spoIVFB,-1.106901288,-0.875924677,-1.293851418,1.577316067,0.522978733,0.660825669,0.222769562,0.292787353,0,0,1,0,0,0,0
BSU31090,ktrA,-0.990679625,-0.611485257,-1.344160161,1.860254344,0.263819257,0.336922127,0.047168484,0.438160831,0,0,1,0,0,0,0
BSU36970,spoIIR,-1.108749712,-0.669906349,-1.247502856,1.837343425,0.231422302,0.325415675,0.192182683,0.439794831,0,0,1,0,0,0,0
BSU22150,ypvA,-1.150221117,-0.928730597,-1.250671087,1.499804785,0.691217903,0.621313044,0.218312056,0.298975012,0,0,1,0,0,0,0
BSU09010,yhcA,-1.061547406,-0.966956309,-1.317892187,1.48968933,0.296458774,0.447158814,0.363184551,0.749904432,0,0,1,0,0,0,0
BSU08800,ygaK,-1.150612034,-0.674087994,-1.234868616,1.736016844,0.040066547,0.41643767,0.176491767,0.690555817,0,0,1,0,0,0,0
BSU08890,ygaO,-1.199488333,-0.59288088,-1.441095197,1.511355605,0.154867621,0.578761363,0.519478738,0.469001083,0,0,1,0,0,0,0
BSU04230,ydaH,-1.097095874,-0.820771927,-1.282715397,1.501780456,0.641293936,0.873450119,-0.032266542,0.216325229,0,0,1,0,0,0,0
BSU00170,yaaI,-1.006841207,-0.672597605,-1.317237924,1.580796228,-0.252586682,0.57398626,0.939443392,0.155037537,0,0,1,0,0,0,0
BSU14800,ylaJ,-1.376242693,-0.560580837,-1.159043148,1.575893942,0.548755386,0.738990425,-0.096816625,0.329043551,0,0,1,0,0,0,0
BSU08700,ygaE,-1.133857752,-0.956721675,-1.202560579,1.59842578,0.492143783,0.342177585,0.245122965,0.615269894,0,0,1,0,0,0,0
BSU05300,ydeQ,-1.067578978,-0.900687249,-1.400563757,1.35611029,0.719446542,0.667983928,0.523742321,0.101546903,0,0,1,0,0,0,0
BSU36150,ywqN,-1.277378602,-0.729945872,-1.15506,1.69122919,0.32434817,0.388662682,0.158378708,0.599765725,0,0,1,0,0,0,0
BSU14950,ylbB,-1.309907892,-0.853062338,-1.078210233,1.590222146,0.553850347,0.549648362,0.043119047,0.504340561,0,0,1,0,0,0,0
BSU09020,yhcB,-1.159167976,-0.939470824,-1.281629613,1.475973703,0.485884555,0.346198605,0.431474852,0.640736698,0,0,1,0,0,0,0
BSU18899,yozX,-0.285560547,-1.792468446,-0.563991337,1.699748161,0.012235636,0.19983008,0.674618574,0.055587881,0,0,1,0,0,0,0
BSU14810,ylaK,-1.324449444,-0.611328012,-1.285868711,1.561253947,0.424149391,0.656196732,0.255267411,0.324778686,0,0,1,0,0,0,0
BSU18830,pps,-1.131360541,-0.825206258,-1.252899345,1.686654111,0.222195639,0.453122958,0.496839879,0.350653557,0,0,1,0,0,0,0
BSU13799,ykzR,-1.250026748,-0.662968165,-1.345191674,1.529808892,0.273972516,0.637728803,0.28025357,0.536422806,0,0,1,0,0,0,0
BSU13790,ykvQ,-1.067303902,-0.674612384,-1.483933589,1.373696887,0.291666541,0.679325321,0.003611599,0.877549527,0,0,1,0,0,0,0
BSU08990,yhbI,-1.151117289,-0.842737321,-1.272607233,1.537361686,0.24185965,0.46177344,0.20926153,0.816205538,0,0,1,-1,0,0,0
BSU38450,ywaE,-1.082598985,-0.81214725,-1.398965079,1.453190034,0.523495445,0.810647661,0.394831551,0.111546623,0,0,1,0,0,0,0
BSU37040,ywkB,-1.021493794,-0.872904136,-0.972081958,2.014661962,0.152993392,0.262757223,0.258388075,0.177679236,0,0,1,0,0,0,0
BSU30700,rpmEB,-1.148599057,-1.138701637,-0.88020935,1.727684473,0.502769712,0.318906691,0.507674174,0.110474993,0,0,1,0,0,0,0
BSU17300,ebrA,-0.941997616,-0.615598452,-1.463756252,1.58863924,0.729204172,0.729862103,0.022442066,-0.048795262,0,0,1,0,0,0,0
BSU28100,ysxE,-1.022074659,-0.537590667,-1.594645561,1.529003532,0.104576628,0.488557518,0.556693952,0.475479258,0,0,1,0,0,0,0
BSU30900,cotS,-1.328362048,-0.724411297,-1.303006303,1.434060114,0.480336708,0.581783668,0.335784252,0.523814905,0,0,1,0,0,0,0
BSU36050,cotB,-1.446642473,-0.490628217,-1.042411217,1.763282872,0.528680556,0.378819955,0.152862138,0.156036385,0,0,1,0,0,0,0
BSU11790,yjcA,-1.286142584,-0.792600728,-1.184597833,1.566971064,0.442610667,0.707991113,0.353083457,0.192684845,0,0,1,0,0,0,0
BSU_MISC_RNA_59,BSU_MISC_RNA_59,-1.19456821,-0.585591118,-1.353867169,1.673807286,0.294664339,0.575152562,0.33755508,0.25284723,0,0,1,0,0,0,0
BSU13840,stoA,-1.217344333,-0.872258251,-1.213502135,1.397921945,0.473494125,0.970285099,0.059867578,0.40153597,0,0,1,0,0,0,0
BSU40870,ccpB,-1.199520509,-0.681344857,-1.178329844,1.788558491,0.352040753,0.409008473,0.044488364,0.46509913,0,0,1,0,0,0,0
BSU29900,trmB,-1.147489021,-0.84940613,-1.224383039,1.597884118,0.699411817,0.276615834,0.064650546,0.582715875,0,0,1,0,0,0,0
BSU38460,tyrZ,-1.095263569,-0.931194212,-1.140147033,1.663624361,0.059908769,0.612031557,0.148866497,0.68217363,0,0,1,0,0,0,0
BSU13299,ykzO,-1.130997281,-0.802482184,-1.266070193,1.529506522,0.754406173,0.702149578,-0.050756187,0.264243571,0,0,1,0,0,0,0
BSU25070,ispG,-1.179623175,-1.094628458,-1.186749232,1.199172016,0.965283564,0.617560631,0.238926762,0.440057893,0,0,1,0,0,0,0
BSU08630,mutY,-1.184452523,-0.997140283,-1.180677906,1.239820098,0.930654009,0.826434939,0.015688145,0.349673521,0,0,1,0,0,0,0
BSU40420,purA,-1.087023032,-0.908107787,-1.18714563,1.229615488,0.954164849,0.387045192,-0.336645744,0.948096665,0,0,1,0,-1,0,1
BSU25140,cshB,-1.232894653,-1.029343372,-1.253419039,1.093664818,0.722213223,0.861370291,0.280919045,0.557489686,0,0,1,0,0,0,0
BSU30340,ytvA,-1.174414117,-1.006028635,-1.214150614,1.17792515,1.04104058,0.713109289,0.076765587,0.385752761,0,0,1,0,0,0,0
BSU25690,sda,-1.216886721,-0.822339811,-1.36472449,1.019676261,0.765417099,0.811601988,-0.026685624,0.833941298,0,0,1,0,0,0,0
BSU11320,yjzB,-1.10365052,-1.047658671,-1.141016088,1.552996336,0.703925031,0.382335456,0.086002053,0.567066402,0,0,1,0,0,0,0
BSU06400,yebE,-1.18248134,-0.94384112,-1.238747485,1.424996005,0.873332645,0.398778484,0.356021457,0.311941354,0,0,1,0,0,0,0
BSU34810,yvcD,-1.174411963,-0.830952289,-1.299416626,1.383578355,0.925213607,0.445289077,0.028809392,0.521890447,0,0,1,0,0,0,0
BSU19640,yodL,-1.24339916,-1.107022492,-1.114524505,1.276813049,0.706958597,0.52281105,0.230493991,0.72786947,0,0,1,0,0,0,0
BSU06410,yebG,-1.331466015,-1.036669647,-1.047868165,1.253158184,1.004794741,0.521210643,0.314855956,0.321984302,0,0,1,0,0,0,0
BSU23230,ypuF,-1.231891425,-1.09535959,-1.142577603,1.24629406,0.841155023,0.584737806,0.231008193,0.566633536,0,0,1,0,0,0,0
BSU07735,yflB,-1.321977112,-1.043895789,-0.897546853,1.234454116,0.879121981,0.756412212,-0.25648497,0.649916415,0,0,1,0,0,0,0
BSU14071,fadG,-1.105283875,-0.835813354,-1.323231646,1.224799405,1.139330833,0.166184291,0.025241517,0.708772828,0,0,1,0,0,0,0
BSU22270,yppE,-1.261825666,-0.912597384,-1.134289868,1.213013956,1.075136782,0.683284992,-0.09334443,0.430621618,0,0,1,0,0,0,0
BSU31430,yugE,-1.17379489,-0.884232213,-1.196781976,1.209721794,1.265511229,0.16115135,0.058301967,0.56012274,0,0,1,0,0,0,0
BSU23630,yqkE,-1.025303919,-1.044901181,-1.427972852,1.182065041,0.699881931,0.636946824,0.338787069,0.640497086,0,0,1,0,0,0,0
BSU38380,ywbB,-1.331807837,-0.855017051,-1.265919315,1.169705452,0.853990325,0.625617567,0.200439768,0.602991092,0,0,1,0,0,0,0
BSU07140,yetF,-1.115617557,-0.834505767,-1.423373903,1.158647664,0.864129715,0.503592091,0.016499977,0.830627781,0,0,1,0,0,0,0
BSU00220,yaaL,-1.296531242,-1.182993581,-1.00663783,1.147300715,0.629884874,0.687904068,0.195375995,0.825697,0,0,1,0,0,0,0
BSU28610,yshA,-1.120572865,-1.077543371,-1.264975585,1.141594548,0.953829875,0.729788632,0.188578622,0.449300145,0,0,1,0,0,0,0
BSU09810,yhaZ,-1.226089129,-0.849825987,-1.330748046,1.113077654,0.618528901,0.801362707,0.013622242,0.860071658,0,0,1,0,0,0,0
BSU04790,ydcK,-1.189522236,-1.014804639,-1.300416281,1.097210166,0.768465505,0.82136708,0.234557841,0.583142564,0,0,1,0,0,0,0
BSU26550,yrkD,-1.113482285,-1.100839688,-1.317168594,1.091977389,0.729135206,0.780545121,0.310355663,0.619477188,0,0,1,0,0,0,0
BSU40939,yyzM,-1.196851094,-1.049056022,-1.260572513,1.072111316,0.991753585,0.537777417,0.300073351,0.60476396,0,0,1,0,0,0,0
BSU14072,ykzU,-1.2140546,-0.811492495,-1.303100879,1.031281202,1.171061605,0.265628901,0.047184948,0.813491317,0,0,1,0,-1,0,0
BSU27300,yrrS,-1.246570187,-0.921211359,-1.324492511,1.006584929,0.937885512,0.77435997,0.22614686,0.547296785,0,0,1,0,0,0,0
BSU22590,ypiA,-1.295819343,-0.632935545,-1.456243548,0.979700911,0.814283817,0.586788049,0.097037068,0.907188591,0,0,1,0,0,0,0
BSU06270,ydjO,-1.264582013,-0.964385907,-1.268214585,0.974513792,0.863293407,0.831118151,0.155566258,0.672690897,0,0,1,0,0,0,0
BSU33510,copZ,-1.089508705,-0.944821187,-1.279141248,1.296756043,0.630378726,0.672719167,-0.142166332,0.855783535,0,0,1,0,0,0,0
BSU25560,holA,-1.197727637,-0.903888902,-1.401298955,1.016269349,0.75603279,0.847211508,0.251386865,0.632014983,0,0,1,0,0,0,0
